"","created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation","SMSblast","fixed_cost","variable_cost","total_cost","shots_per_dollar"
"10746",9,"3_08_04_V05Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,24,13,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,13,13,9,9,185,109,184,109,12,9,0,0,1,2,2,1,1,0,0,0,0,0,0,41,22,3,1,0,3.66,0,3.66,0
"10747",10,"3_08_04_V05Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,44,20,13,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,27,26,14,14,185,109,184,109,20,12,1,2,5,2,2,2,2,0,0,0,0,0,0,102,40,4,1,0,3.66,25.522113022113,29.182113022113,0.0342675665481194
"10748",11,"3_08_04_V05Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,28,11,13,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,20,20,7,7,185,109,184,109,10,13,1,2,1,1,1,0,0,0,0,0,0,0,0,58,27,1,0,0,3.66,25.522113022113,29.182113022113,0.0342675665481194
"10749",12,"3_08_04_V05Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,47,24,14,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,32,32,9,9,185,109,184,109,24,14,1,3,3,1,1,1,1,0,0,1,1,0,0,119,45,3,0,0,3.66,25.522113022113,29.182113022113,0.0342675665481194
"10750",1,"3_08_04_V05Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,32,17,10,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,18,18,4,4,185,109,184,109,11,7,0,1,4,6,6,3,3,0,0,0,0,0,0,78,23,9,0,0,3.66,0,3.66,0
"10751",2,"3_08_04_V05Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",1,"Ter","Ter",6173,1,2,0,0,5,0,1,1,1,0,0,0,0,0,15,6,4,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,13,13,2,2,185,109,184,109,6,6,1,4,2,0,0,0,0,0,0,0,0,0,0,57,19,0,0,0,3.66,25.522113022113,29.182113022113,0.0342675665481194
"10752",2,"3_08_04_V06N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,7,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,3.56,0,3.56,0
"10753",5,"3_08_04_V06N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,5,2,2,1,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,9,7,9,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15,5,0,1,0,3.56,0,3.56,0
"10754",7,"3_08_04_V06N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,7,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3.56,0,3.56,0
"10755",9,"3_08_04_V06N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,7,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3.56,0,3.56,0
"10756",1,"3_08_04_V06N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,11,2,2,1,2,2,2,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,9,7,9,7,1,1,2,2,0,2,2,2,2,1,1,0,0,0,0,31,6,5,0,0,3.56,51.044226044226,54.604226044226,0.0366272016817915
"10757",2,"3_08_04_V06N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,2,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,1,9,7,9,7,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,12,2,2,0,0,3.56,0,3.56,0
"10758",3,"3_08_04_V06N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Bag Ka Bas",200,1,2,0,0,0,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,1,9,7,9,7,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,15,2,3,0,0,3.56,0,3.56,0
"10759",3,"3_08_04_V07N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Mala Ka Bas",150,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,2,6,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,3.56,0,3.56,0
"10760",7,"3_08_04_V07N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Mala Ka Bas",150,1,2,0,0,0,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,2,6,6,6,6,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,15,2,3,1,0,3.56,0,3.56,0
"10761",10,"3_08_04_V07N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_08","3_08_04","Mewat","Pinghwan",NA,"Ter","Mala Ka Bas",150,1,2,0,0,0,1,0,0,0,0,0,0,0,1,5,2,2,1,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,2,6,6,6,6,0,1,0,0,1,2,2,1,1,0,0,0,0,0,0,12,2,3,1,0,3.56,0,3.56,0
"10762",4,"3_09_01_other",2017,0,0,"Old System",0,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,5,3,2,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,160,44,160,44,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,8,3,2,1,1,3.56,0,3.56,0
"10763",5,"3_09_01_other",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,160,44,160,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3.56,0,3.56,0
"10764",6,"3_09_01_other",2017,0,0,"Old System",0,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,31,12,8,6,4,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,12,12,160,44,160,44,5,1,2,6,6,14,14,13,13,7,7,1,1,0,0,152,20,35,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"10765",7,"3_09_01_other",2017,0,0,"Old System",0,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,11,3,1,1,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,6,6,160,44,160,44,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,15,5,2,1,1,3.56,0,3.56,0
"10766",8,"3_09_01_other",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,16,4,5,3,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,6,6,160,44,160,44,2,4,1,2,4,5,5,4,4,1,1,0,0,0,0,56,13,10,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"10767",9,"3_09_01_other",2017,0,0,"Old System",0,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,37,20,9,2,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,22,22,5,5,160,44,160,44,18,11,2,2,4,11,11,6,6,2,2,0,0,0,0,106,37,19,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"10768",10,"3_09_01_other",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,79,34,19,10,6,7,5,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,39,39,14,14,160,44,160,44,22,13,18,15,9,40,40,33,33,24,24,9,9,1,1,493,77,107,1,1,3.56,415.626246928747,419.186246928747,0.0429403400800495
"10769",11,"3_09_01_other",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,91,46,30,15,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,61,61,7,7,160,44,160,44,34,30,8,11,27,33,33,21,21,6,6,2,2,0,0,454,110,62,0,1,3.56,184.722776412776,188.282776412776,0.0424892820916419
"10770",12,"3_09_01_other",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,160,44,160,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3.56,0,3.56,0
"10771",1,"3_09_01_other",2018,0,0,"Old System",0,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,66,30,23,7,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,49,49,7,7,160,44,160,44,26,24,5,8,7,11,11,6,6,3,3,2,2,0,0,252,70,22,0,1,3.56,115.451735257985,119.011735257985,0.0420126636180991
"10772",2,"3_09_01_other",2018,1,0," New System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",NA,"Bisru","Other",0,1,4,2,2,0,0,0,0,0,0,1,0,1,1,17,5,7,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,11,11,0,0,160,44,160,44,5,7,1,0,2,5,5,4,4,2,2,2,2,1,1,74,15,14,0,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"10773",1,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,172,65,52,32,12,13,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,65,65,65,65,327,264,327,264,29,20,12,8,19,36,36,31,31,12,12,4,4,1,1,427,88,84,1,1,3.56,277.084164619165,280.644164619165,0.0427587725413213
"10774",2,"3_09_01_V01Y_0",2017,0,0,"Old System",0,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,178,63,54,42,24,9,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,80,80,80,80,327,264,327,264,25,23,9,18,24,38,38,27,27,13,13,1,1,0,0,472,99,79,1,1,3.56,207.813123464373,211.373123464373,0.0425787340059671
"10775",3,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,41,13,13,10,5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,26,26,26,26,327,264,327,264,5,9,2,3,9,8,8,4,4,1,1,0,0,0,0,111,28,13,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"10776",4,"3_09_01_V01Y_0",2017,0,0,"Old System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,55,15,20,10,9,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,33,33,33,33,327,264,327,264,7,14,2,9,6,8,8,7,7,2,2,0,0,0,0,163,38,17,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"10777",5,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,129,46,45,31,6,5,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68,68,68,68,327,264,327,264,21,22,5,5,26,25,25,19,19,5,5,1,1,0,0,339,79,50,1,1,3.56,115.451735257985,119.011735257985,0.0420126636180991
"10778",6,"3_09_01_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,75,20,15,14,11,7,7,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,48,48,48,48,327,264,327,264,11,14,7,9,10,9,9,4,4,2,2,1,1,0,0,189,51,16,1,1,3.56,161.632429361179,165.192429361179,0.0423748232716833
"10779",7,"3_09_01_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,118,40,22,18,16,15,12,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,81,81,69,69,327,264,327,264,26,16,15,17,16,16,16,8,8,4,4,2,2,0,0,325,90,30,1,1,3.56,346.355205773956,349.915205773956,0.04286752833968
"10780",8,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,59,16,15,10,7,7,6,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,41,41,31,31,327,264,327,264,14,11,7,8,7,2,2,2,2,1,1,0,0,0,0,131,47,5,1,1,3.56,161.632429361179,165.192429361179,0.0423748232716833
"10781",9,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,47,11,10,5,4,4,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,27,27,15,15,327,264,327,264,11,5,3,3,3,0,0,0,0,0,0,0,0,0,0,41,25,0,1,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"10782",10,"3_09_01_V01Y_0",2017,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,130,11,7,9,14,11,11,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,45,45,28,28,327,264,327,264,9,5,0,1,3,2,2,2,2,1,1,0,0,0,0,53,18,5,1,1,3.56,0,3.56,0
"10783",11,"3_09_01_V01Y_0",2017,0,0,"Old System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,64,1,4,11,8,7,6,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,27,27,17,17,327,264,327,264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,3.56,0,3.56,0
"10784",1,"3_09_01_V01Y_0",2018,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,33,3,3,2,6,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17,17,7,7,327,264,327,264,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,5,0,0,1,3.56,0,3.56,0
"10785",2,"3_09_01_V01Y_0",2018,0,0,"Old System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,69,19,20,8,4,4,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,30,30,7,7,327,264,327,264,11,14,3,2,3,9,9,6,6,4,4,3,3,0,0,146,33,22,0,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"10786",3,"3_09_01_V01Y_0",2018,0,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Bisru",14420,1,4,2,2,0,0,1,1,1,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,1,1,327,264,327,264,4,2,1,1,0,2,2,2,2,2,2,1,1,0,0,35,8,7,0,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"10787",1,"3_09_01_V02N_0",2017,0,0,"Old System",1,1,1,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,19,6,6,4,2,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,6,6,94,59,94,59,1,2,1,1,2,5,5,4,4,2,2,1,1,0,0,48,7,12,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"10788",2,"3_09_01_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,79,27,21,16,13,4,4,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,30,30,30,30,94,59,94,59,8,5,4,11,6,19,19,15,15,10,10,1,1,0,0,213,34,45,1,1,3.56,92.3613882063882,95.9213882063882,0.0417008143313506
"10789",4,"3_09_01_V02N_0",2017,1,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,10,5,3,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,9,94,59,94,59,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,27,10,0,1,1,3.56,0,3.56,0
"10790",5,"3_09_01_V02N_0",2017,0,0,"Old System",1,1,1,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,42,10,10,8,4,8,7,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,22,22,22,22,94,59,94,59,2,6,8,4,6,8,8,5,5,2,2,1,1,0,0,115,26,16,1,1,3.56,184.722776412776,188.282776412776,0.0424892820916419
"10791",6,"3_09_01_V02N_0",2017,1,0,"Old System",0,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,20,2,1,4,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,8,8,94,59,94,59,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,3,1,1,1,3.56,0,3.56,0
"10792",7,"3_09_01_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,26,9,7,4,2,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,18,18,14,14,94,59,94,59,6,6,3,1,5,4,4,1,1,1,1,1,1,0,0,77,21,7,1,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"10793",8,"3_09_01_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,18,7,2,2,5,2,2,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,15,15,9,9,94,59,94,59,6,1,2,5,2,1,1,1,1,0,0,0,0,0,0,42,16,2,1,1,3.56,46.1806941031941,49.7406941031941,0.0402085261586965
"10794",9,"3_09_01_V02N_0",2017,1,0,"Old System",0,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,12,4,5,2,0,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,10,10,6,6,94,59,94,59,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,21,12,0,1,1,3.56,23.090347051597,26.650347051597,0.0375229635120295
"10795",10,"3_09_01_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,21,7,6,3,3,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,15,15,6,6,94,59,94,59,5,6,0,3,4,2,2,1,1,0,0,0,0,0,0,61,18,3,1,1,3.56,0,3.56,0
"10796",11,"3_09_01_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,26,4,4,4,1,1,1,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,3,3,94,59,94,59,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,18,6,1,0,1,3.56,0,3.56,0
"10797",2,"3_09_01_V02N_0",2018,1,0," New System",1,1,1,TRUE,3,"3_09","3_09_01","Mewat","Punhana",1,"Bisru","Fardari",2620,1,4,2,2,0,0,1,0,0,0,0,0,0,1,40,13,10,8,6,3,3,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,21,21,4,4,94,59,94,59,8,5,3,5,5,5,5,5,5,3,3,1,1,0,0,105,26,14,0,1,3.56,69.2710411547911,72.8310411547912,0.0411912277022645
"10798",5,"3_09_02_other",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_09","3_09_02","Mewat","Punhana",NA,"Dudholi","Other",0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,22,7,5,4,4,3,3,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,8,8,24,20,24,20,3,4,3,2,0,6,6,3,3,3,3,2,2,0,0,71,12,14,1,0,3.56,71.0380835380835,74.5980835380835,0.0402155103417429
"10799",6,"3_09_02_other",2017,0,NA,"Old System",NA,NA,0,TRUE,3,"3_09","3_09_02","Mewat","Punhana",NA,"Dudholi","Other",0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,18,7,4,3,2,2,2,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,7,7,24,20,24,20,4,2,2,1,1,5,5,4,4,3,3,2,2,0,0,62,10,14,1,0,3.56,47.3587223587224,50.9187223587224,0.0392782832591517
