"created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation"
3,"1_28_01_V02Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_01","Bhiwani","Tosham",1,"Bhurtana","Bhurtana",3176,0,0,0,0,0,0,1,1,1,0,0,0,0,0,23,4,5,8,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,23,23,7,7,84,46,83,45,0,5,2,4,8,4,4,0,0,0,0,0,0,0,0,88,19,4,0
4,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,72,27,25,15,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,28,28,28,28,132,86,130,84,3,10,0,5,10,24,24,15,15,5,5,0,0,0,0,200,28,44,1
5,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,60,13,13,15,15,4,4,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,25,25,25,25,132,86,130,84,1,3,4,11,6,12,12,10,10,9,9,4,4,0,0,180,25,35,1
6,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,79,17,16,16,19,11,9,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,35,34,35,34,132,86,130,84,4,6,10,9,6,13,13,10,10,10,10,10,10,1,1,223,35,44,1
7,"1_28_02_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,45,11,9,8,10,4,4,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,24,24,24,24,132,86,130,84,5,6,4,6,3,6,6,4,4,4,4,4,4,0,0,110,24,18,1
8,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,57,12,14,14,10,7,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,26,25,24,23,132,86,130,84,4,7,6,3,7,8,8,7,7,7,7,7,7,1,1,139,27,30,1
9,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,51,10,8,7,11,14,14,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,37,37,29,29,132,86,130,84,4,5,14,8,5,6,6,3,3,3,3,3,3,0,0,134,36,15,1
10,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,36,9,10,6,4,7,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,28,28,13,13,132,86,130,84,4,9,7,3,5,5,5,1,1,1,1,1,1,0,0,96,28,8,1
11,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,26,5,1,5,7,7,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,26,26,13,13,132,86,130,84,5,1,7,7,6,0,0,0,0,0,0,0,0,0,0,65,26,0,0
12,"1_28_02_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,36,5,10,5,6,10,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,34,34,13,13,132,86,130,84,3,9,10,6,4,2,2,1,1,1,1,0,0,0,0,112,32,4,0
1,"1_28_02_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,24,7,3,9,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,22,22,4,4,132,86,130,84,5,2,2,3,9,2,2,1,1,0,0,0,0,0,0,70,21,3,0
2,"1_28_02_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,31,8,8,5,6,3,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,32,32,9,9,132,86,130,84,5,7,3,6,6,3,3,1,1,0,0,0,0,0,0,111,27,4,0
3,"1_28_02_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Dulheri",4408,0,0,0,0,4,0,1,1,1,0,0,0,0,0,29,5,6,9,4,5,4,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,25,25,8,8,132,86,130,84,2,5,5,3,8,3,3,1,1,1,1,1,1,0,0,97,23,6,0
4,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,19,5,5,4,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,5,5,58,31,58,31,0,1,2,1,1,5,5,4,4,3,3,2,2,0,0,51,5,14,1
5,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,27,6,6,6,5,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,8,8,8,8,58,31,58,31,0,1,4,1,2,6,6,5,5,4,4,4,4,0,0,67,8,19,1
6,"1_28_02_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,18,7,4,4,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,8,8,8,8,58,31,58,31,4,1,1,1,2,3,3,3,3,2,2,1,1,0,0,44,9,9,1
7,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,26,6,7,5,5,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,9,9,9,9,58,31,58,31,0,3,3,2,1,6,6,4,4,4,4,3,3,0,0,71,9,17,1
8,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,15,5,5,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,10,10,7,7,58,31,58,31,1,4,1,2,2,4,4,1,1,0,0,0,0,0,0,37,10,5,1
9,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,24,7,7,5,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,14,14,7,7,58,31,58,31,2,4,1,3,4,5,5,3,3,1,1,1,1,0,0,68,14,10,1
10,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,16,4,3,6,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,14,14,4,4,58,31,58,31,3,3,1,2,6,1,1,0,0,0,0,0,0,0,0,45,15,1,1
11,"1_28_02_V02Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,17,3,2,3,6,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,13,13,4,4,58,31,58,31,1,1,3,5,2,2,2,1,1,1,1,1,1,0,0,49,12,5,0
12,"1_28_02_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,16,5,5,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,14,14,3,3,58,31,58,31,2,5,1,3,2,3,3,0,0,0,0,0,0,0,0,55,13,3,0
1,"1_28_02_V02Y_0",2018,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,13,3,4,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,9,9,2,2,58,31,58,31,0,3,1,0,5,3,3,1,1,0,0,0,0,0,0,30,9,4,0
2,"1_28_02_V02Y_0",2018,0,NA,"Old System",NA,NA,1,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,22,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,17,17,6,6,58,31,58,31,1,3,1,4,3,5,5,2,2,2,2,1,1,0,0,69,12,10,0
3,"1_28_02_V02Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_02","Bhiwani","Tosham",1,"Dulheri","Nigana Khurd",2313,0,0,0,0,1,0,1,1,1,0,0,0,0,0,5,0,1,0,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,6,4,4,58,31,58,31,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0
4,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,129,37,35,28,21,7,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,38,37,38,37,281,139,276,135,3,8,6,15,6,34,34,28,28,22,22,6,6,1,1,377,38,91,1
5,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,75,21,19,17,11,7,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,32,32,32,32,281,139,276,135,4,7,7,5,10,17,17,12,12,7,7,6,6,0,0,219,33,42,1
6,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,93,23,18,19,21,10,10,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,41,40,41,40,281,139,276,135,7,6,10,10,7,18,18,12,12,12,12,11,11,0,0,267,40,53,1
7,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,75,21,16,14,16,8,8,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,37,36,33,33,281,139,276,135,7,8,8,8,6,14,14,8,8,8,8,8,8,0,0,209,37,38,1
8,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,100,25,26,19,16,14,14,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,44,44,35,35,281,139,276,135,7,13,14,4,6,18,18,13,13,13,13,12,12,0,0,268,44,56,1
9,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,79,20,17,14,10,14,13,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,46,46,25,25,281,139,276,135,10,10,14,5,9,12,12,7,7,6,6,6,6,0,0,218,48,31,1
10,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,85,29,22,12,14,8,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,57,56,21,20,281,139,276,135,16,17,7,11,8,13,13,5,5,4,4,3,3,1,1,248,59,26,1
11,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,94,30,25,18,9,10,10,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,62,62,15,15,281,139,276,135,16,20,10,5,13,15,15,6,6,5,5,4,4,0,0,273,64,30,0
12,"1_28_03_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,86,17,21,24,16,7,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,69,68,13,12,281,139,276,135,7,17,6,16,22,10,10,4,4,2,2,1,1,1,1,280,68,18,0
1,"1_28_03_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,99,25,24,21,17,7,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,54,54,12,12,281,139,276,135,4,8,7,15,16,24,24,18,18,5,5,2,2,0,0,284,50,49,0
2,"1_28_03_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,60,13,15,12,16,4,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,47,46,9,8,281,139,276,135,3,11,4,16,8,10,10,4,4,4,4,0,0,0,0,202,42,18,0
3,"1_28_03_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_03","Bhiwani","Tosham",1,"Khanak","Khanak",7407,0,0,0,0,4,0,1,1,1,0,0,0,0,0,55,13,10,13,12,7,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,52,52,12,12,281,139,276,135,6,9,7,12,12,7,7,1,1,1,1,0,0,0,0,187,46,9,0
4,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,116,34,33,22,17,10,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,34,33,34,33,198,121,194,117,1,11,10,6,5,33,33,22,22,17,17,11,11,0,0,361,33,83,1
5,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,111,27,28,23,19,12,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,41,38,41,38,198,121,194,117,0,13,9,7,9,27,27,17,17,14,14,12,12,3,3,352,38,73,1
6,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,99,21,20,24,22,11,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,41,41,41,41,198,121,194,117,2,7,11,11,11,19,19,14,14,13,13,11,11,0,0,305,42,57,1
7,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,86,18,19,18,20,11,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,33,32,33,32,198,121,194,117,0,6,11,9,6,18,18,13,13,12,12,11,11,0,0,274,32,54,1
8,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,52,11,10,13,12,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,26,26,25,25,198,121,194,117,1,5,5,7,8,11,11,5,5,5,5,5,5,0,0,164,26,26,1
9,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,69,19,18,9,14,9,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,35,35,22,22,198,121,194,117,4,12,9,8,3,15,15,6,6,6,6,6,6,0,0,208,36,33,1
10,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,48,9,8,14,6,11,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,38,38,19,19,198,121,194,117,3,7,11,5,13,6,6,1,1,1,1,1,1,0,0,145,39,9,1
11,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,44,10,10,4,12,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,39,38,15,14,198,121,194,117,2,10,5,13,4,8,8,2,2,0,0,0,0,0,0,152,34,10,0
12,"1_28_04_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,57,19,17,6,5,8,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,50,50,19,19,198,121,194,117,4,16,8,7,6,15,15,1,1,0,0,0,0,0,0,212,41,16,0
1,"1_28_04_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,41,6,9,14,3,7,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,36,36,10,10,198,121,194,117,1,9,7,3,14,6,6,1,1,0,0,0,0,0,0,120,34,7,0
2,"1_28_04_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,50,12,11,11,8,7,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,46,46,15,15,198,121,194,117,2,10,7,8,12,10,10,1,1,0,0,0,0,0,0,174,39,11,0
3,"1_28_04_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_04","Bhiwani","Tosham",1,"Kirawar","Kirawar",6000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,44,10,11,9,10,3,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,31,31,12,12,198,121,194,117,0,6,3,9,4,10,10,5,5,5,5,2,2,0,0,184,22,22,0
4,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,374,100,102,78,55,26,22,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,111,110,111,110,580,355,575,350,4,26,26,34,27,97,97,80,80,52,52,25,25,3,3,1048,117,257,1
5,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,291,68,62,65,57,33,29,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,96,94,96,94,580,355,575,350,11,11,31,26,22,58,58,51,51,44,44,34,34,3,3,769,101,190,1
6,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,230,57,47,44,43,26,26,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,88,87,88,87,580,355,575,350,21,18,26,19,15,43,43,35,35,29,29,24,24,0,0,622,99,131,1
7,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,215,50,49,40,34,29,28,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,83,82,78,77,580,355,575,350,10,18,29,12,16,46,46,34,34,27,27,23,23,0,0,551,85,130,1
8,"1_28_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,175,42,40,34,27,23,22,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,83,83,66,66,580,355,575,350,14,21,23,10,18,33,33,21,21,18,18,17,17,0,0,418,86,89,1
9,"1_28_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,184,47,42,34,24,33,30,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,108,107,69,68,580,355,575,350,18,26,32,13,23,30,30,18,18,12,12,11,11,1,1,501,112,72,1
10,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,169,38,39,36,30,25,23,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,114,114,55,55,580,355,575,350,17,26,25,24,27,23,23,14,14,10,10,7,7,0,0,506,119,54,1
11,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,165,49,37,33,29,17,15,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,113,112,33,32,580,355,575,350,21,29,17,23,25,27,27,10,10,7,7,5,5,0,0,463,115,49,0
12,"1_28_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,140,26,37,29,22,20,16,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,109,108,36,35,580,355,575,350,7,31,19,21,26,22,22,9,9,3,3,1,1,1,1,433,104,36,0
1,"1_28_05_V01Y_0",2018,0,0,"Old System",1,1,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,120,28,26,28,20,5,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,93,93,18,18,580,355,575,350,16,22,6,20,29,15,15,7,7,0,0,0,0,0,0,321,93,22,0
2,"1_28_05_V01Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_28","1_28_05","Bhiwani","Tosham",1,"Tosham","Tosham",15403,0,0,0,0,0,0,1,1,1,0,0,0,0,0,111,26,23,22,24,16,13,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,101,101,34,34,580,355,575,350,12,19,17,23,18,15,15,5,5,5,5,2,2,0,0,422,89,27,0
